station,YYYY-MM-DD,daily_rain,daily_rain_source,max_temp,max_temp_source,min_temp,min_temp_source,vp,vp_source,vp_deficit,vp_deficit_source,evap_pan,evap_pan_source,evap_syn,evap_syn_source,evap_comb,evap_comb_source,evap_morton_lake,evap_morton_lake_source,radiation,radiation_source,rh_tmax,rh_tmax_source,rh_tmin,rh_tmin_source,et_short_crop,et_short_crop_source,et_tall_crop,et_tall_crop_source,et_morton_actual,et_morton_actual_source,et_morton_potential,et_morton_potential_source,et_morton_wet,et_morton_wet_source,mslp,mslp_source,metadata
40913,2010-04-09,    0.0,25, 29.3,0, 20.6,0, 21.3,0, 14.6,26,  5.3,25,  4.5,26,  5.3,25, 4.9,26, 19.2,25, 52.3,26, 87.8,26,  4.2,26,  5.3,26, 3.3,26, 6.4,26, 4.9,26,1014.0,0,""
40913,2010-04-10,    0.0,0, 31.0,0, 21.0,0, 21.4,0, 17.5,26,  3.7,25,  4.7,26,  3.7,25, 4.8,26, 18.1,25, 47.6,26, 86.1,26,  4.3,26,  5.6,26, 2.7,26, 6.8,26, 4.7,26,1012.5,0,""
40913,2010-04-11,    0.0,0, 31.3,0, 21.2,0, 25.3,0, 14.2,26,  4.0,25,  4.3,26,  4.0,25, 4.9,26, 18.1,25, 55.4,26,100.0,26,  4.0,26,  4.9,26, 3.9,26, 5.9,26, 4.9,26,1013.0,0,""
40913,2010-04-12,    0.2,0, 26.0,0, 23.2,0, 26.0,0,  6.2,26,  2.8,25,  2.0,26,  2.8,25, 1.9,26,  5.9,25, 77.4,26, 91.5,26,  1.8,26,  2.3,26, 1.3,26, 2.5,26, 1.9,26,1012.6,0,""
40913,2010-04-13,    2.0,0, 24.4,0, 18.5,0, 18.2,0,  9.8,26,  2.6,25,  2.8,26,  2.6,25, 2.4,26,  9.2,25, 59.6,26, 85.5,26,  2.6,26,  3.4,26, 1.0,26, 3.9,26, 2.4,26,1018.0,0,""
40913,2010-04-14,    0.0,0, 26.9,0, 16.5,0, 17.1,0, 13.3,26,  3.5,25,  4.2,26,  3.5,25, 4.1,26, 17.9,25, 48.3,26, 91.2,26,  3.7,26,  4.8,26, 2.4,26, 5.7,26, 4.1,26,1020.3,0,""
40913,2010-04-15,    0.0,0, 27.4,0, 16.2,0, 18.0,0, 12.9,26,  4.6,25,  4.2,26,  4.6,25, 4.1,26, 17.8,25, 49.3,26, 97.8,26,  3.6,26,  4.7,26, 2.7,26, 5.4,26, 4.1,26,1020.7,0,""
40913,2010-04-16,    0.0,0, 24.6,0, 17.3,0, 17.4,0, 10.3,26,  3.0,25,  3.1,26,  3.0,25, 2.8,26, 11.6,25, 56.3,26, 88.2,26,  2.8,26,  3.7,26, 1.3,26, 4.2,26, 2.7,26,1023.3,0,""
40913,2010-04-17,    0.4,0, 27.5,0, 17.0,0, 18.5,0, 12.9,26,  4.4,25,  4.2,26,  4.4,25, 4.2,26, 18.2,25, 50.4,26, 95.5,26,  3.7,26,  4.7,26, 2.8,26, 5.6,26, 4.2,26,1023.9,0,""
40913,2010-04-18,    0.6,0, 26.8,0, 18.1,0, 19.6,0, 11.4,26,  3.3,25,  3.8,26,  3.3,25, 3.8,26, 16.1,25, 55.6,26, 94.4,26,  3.3,26,  4.2,26, 2.6,26, 5.0,26, 3.8,26,1024.5,0,""
40913,2010-04-19,    4.6,0, 26.2,0, 18.5,0, 20.3,0, 10.0,26,  3.2,25,  3.0,26,  3.2,25, 2.8,26, 10.7,25, 59.7,26, 95.4,26,  2.6,26,  3.4,26, 1.7,26, 3.9,26, 2.8,26,1022.7,0,""
40913,2010-04-20,    1.0,0, 26.4,0, 17.9,0, 21.7,0,  8.6,26,  2.2,25,  3.1,26,  2.2,25, 3.1,26, 12.6,25, 63.1,26,100.0,26,  2.6,26,  3.2,26, 2.6,26, 3.6,26, 3.1,26,1021.1,0,""
40913,2010-04-21,   10.2,0, 23.1,0, 18.2,0, 21.8,0,  4.4,26,  2.6,25,  1.8,26,  2.6,25, 1.8,26,  6.2,25, 77.2,26,100.0,26,  1.5,26,  1.8,26, 1.7,26, 1.8,26, 1.8,26,1021.3,0,""
40913,2010-04-22,   12.8,0, 25.6,0, 17.8,0, 19.7,0,  9.5,26,  2.9,25,  3.3,26,  2.9,25, 3.3,26, 14.0,25, 60.0,26, 96.7,26,  2.9,26,  3.6,26, 2.3,26, 4.2,26, 3.2,26,1022.3,0,""
40913,2010-04-23,    0.2,0, 28.4,0, 18.0,0, 20.4,0, 12.8,26,  3.0,25,  4.2,26,  3.0,25, 4.5,26, 18.4,25, 52.7,26, 98.9,26,  3.6,26,  4.6,26, 3.3,26, 5.6,26, 4.4,26,1021.6,0,""
40913,2010-04-24,    0.8,0, 25.5,0, 18.5,0, 22.7,0,  6.7,26,  1.9,25,  2.6,26,  1.9,25, 2.8,26, 10.5,25, 69.6,26,100.0,26,  2.2,26,  2.6,26, 2.6,26, 3.0,26, 2.8,26,1019.5,0,""
40913,2010-04-25,    2.2,0, 29.3,0, 18.3,0, 21.3,0, 13.4,26,  4.9,25,  4.1,26,  4.9,25, 4.0,26, 16.5,25, 52.3,26,100.0,26,  3.5,26,  4.5,26, 2.8,26, 5.2,26, 4.0,26,1016.9,0,""
40913,2010-04-26,    0.0,0, 26.4,0, 16.7,0, 12.6,0, 17.2,26,  4.0,25,  4.6,26,  4.0,25, 4.0,26, 18.4,25, 36.6,26, 66.3,26,  4.0,26,  5.6,26, 0.8,26, 7.1,26, 4.0,26,1021.3,0,""
40913,2010-04-27,    0.0,0, 25.9,0, 13.5,0, 13.4,0, 14.3,26,  2.8,25,  3.9,26,  2.8,25, 2.9,26, 14.0,25, 40.1,26, 86.7,26,  3.3,26,  4.6,26, 0.6,26, 5.2,26, 2.9,26,1022.7,0,""
40913,2010-04-28,    0.0,0, 27.4,0, 16.5,0, 19.0,0, 12.1,26,  2.7,25,  3.9,26,  2.7,25, 3.6,26, 16.0,25, 52.1,26,100.0,26,  3.2,26,  4.2,26, 2.4,26, 4.8,26, 3.6,26,1022.2,0,""
40913,2010-04-29,    0.0,0, 29.3,0, 18.0,0, 20.0,0, 14.6,26,  3.2,25,  4.3,26,  3.2,25, 4.3,26, 17.6,25, 49.1,26, 97.0,26,  3.7,26,  4.8,26, 2.7,26, 5.7,26, 4.2,26,1021.5,0,""
40913,2010-04-30,    0.0,0, 28.3,0, 13.0,0, 13.4,0, 17.3,26,  3.6,25,  4.8,26,  3.6,25, 3.9,26, 18.2,25, 34.8,26, 89.5,26,  3.9,26,  5.4,26, 1.4,26, 6.4,26, 3.9,26,1022.3,0,""
40913,2010-05-01,    0.0,0, 27.0,0, 17.8,0, 18.4,0, 12.7,26,  3.6,25,  3.3,26,  3.6,25, 3.5,26, 15.2,25, 51.6,26, 90.3,26,  3.2,26,  4.3,26, 1.8,26, 5.1,26, 3.5,26,1025.3,0,""
40913,2010-05-02,    0.6,0, 27.0,0, 17.6,0, 18.5,0, 12.5,26,  3.5,25,  3.6,26,  3.5,25, 3.9,26, 17.1,25, 51.9,26, 92.0,26,  3.4,26,  4.4,26, 2.5,26, 5.4,26, 3.9,26,1026.1,0,""
40913,2010-05-03,    0.2,0, 26.4,0, 16.7,0, 18.5,0, 11.3,26,  3.2,25,  3.3,26,  3.2,25, 3.4,26, 15.2,25, 53.8,26, 97.4,26,  3.0,26,  3.9,26, 2.1,26, 4.6,26, 3.4,26,1025.0,0,""
40913,2010-05-04,    4.2,0, 21.2,0, 17.8,0, 20.5,0,  3.4,26,  0.9,25,  1.8,26,  0.9,25, 1.9,26,  7.0,25, 81.5,26,100.0,26,  1.4,26,  1.7,26, 1.9,26, 1.9,26, 1.9,26,1021.3,0,""
40913,2010-05-05,    8.4,0, 27.9,0, 16.6,0, 19.9,0, 11.9,26,  2.8,25,  3.5,26,  2.8,25, 3.9,26, 16.9,25, 53.0,26,100.0,26,  3.2,26,  4.1,26, 2.9,26, 4.9,26, 3.9,26,1016.8,0,""
40913,2010-05-06,    0.0,25, 24.8,25, 15.7,0, 14.0,25, 13.3,26,  3.9,25,  3.7,26,  3.9,25, 3.7,26, 17.5,25, 44.7,26, 78.5,26,  3.4,26,  4.6,26, 1.5,26, 5.9,26, 3.7,26,1018.2,25,""
40913,2010-05-07,    0.0,25, 25.3,0, 12.7,0, 12.2,0, 14.5,26,  3.5,25,  3.8,26,  3.5,25, 3.6,26, 17.7,25, 37.8,26, 83.1,26,  3.5,26,  4.8,26, 1.2,26, 5.9,26, 3.6,26,1020.6,0,""
40913,2010-05-08,    0.0,0, 26.4,0, 11.6,0, 13.0,0, 14.6,26,  2.8,25,  3.6,26,  2.8,25, 3.2,26, 16.0,25, 37.8,26, 95.2,26,  3.3,26,  4.7,26, 1.0,26, 5.3,26, 3.2,26,1019.6,0,""
40913,2010-05-09,    0.0,0, 25.7,0, 14.3,0, 16.7,0, 11.1,26,  3.6,25,  3.4,26,  3.6,25, 3.4,26, 16.0,25, 50.6,26,100.0,26,  2.9,26,  3.9,26, 2.2,26, 4.5,26, 3.4,26,1020.5,0,""
40913,2010-05-10,    0.0,0, 24.1,0, 16.3,0, 16.3,0, 10.4,26,  2.1,25,  2.9,26,  2.1,25, 2.7,26, 13.1,25, 54.3,26, 88.0,26,  2.7,26,  3.6,26, 1.2,26, 4.2,26, 2.7,26,1019.9,0,""
40913,2010-05-11,    0.0,0, 25.8,0, 15.3,0, 17.5,0, 10.9,26,  2.6,25,  3.0,26,  2.6,25, 2.9,26, 13.5,25, 52.7,26,100.0,26,  2.7,26,  3.6,26, 1.6,26, 4.1,26, 2.8,26,1017.1,0,""
40913,2010-05-12,   12.2,0, 27.3,0, 14.6,0, 17.7,0, 12.4,26,  4.5,25,  3.5,26,  4.5,25, 3.7,26, 16.7,25, 48.8,26,100.0,26,  3.1,26,  4.1,26, 2.5,26, 4.8,26, 3.7,26,1015.4,0,""
40913,2010-05-13,    0.2,0, 24.4,0, 11.3,0,  9.5,0, 15.5,26,  3.5,25,  3.8,26,  3.5,25, 3.3,26, 17.1,25, 31.1,26, 71.0,26,  3.5,26,  5.0,26, 0.3,26, 6.2,26, 3.3,26,1019.6,0,""
40913,2010-05-14,    0.0,0, 25.3,0,  9.7,0,  8.4,0, 17.1,26,  3.4,25,  3.9,26,  3.4,25, 3.2,26, 17.0,25, 26.1,26, 69.8,26,  3.6,26,  5.4,26, 0.2,26, 6.1,26, 3.2,26,1017.5,0,""
40913,2010-05-15,    0.0,0, 25.1,0,  9.9,0, 10.1,0, 15.2,26,  1.8,25,  3.7,26,  1.8,25, 3.1,26, 16.5,25, 31.7,26, 82.9,26,  3.4,26,  4.9,26, 0.4,26, 5.8,26, 3.1,26,1016.6,0,""
40913,2010-05-16,    0.0,0, 20.6,0, 12.8,0, 12.4,0,  9.1,26,  2.9,25,  1.7,26,  2.9,25, 1.1,26,  4.1,25, 51.1,26, 83.9,26,  2.0,26,  2.9,26, 0.4,26, 2.0,26, 1.2,26,1019.1,0,""
40913,2010-05-17,    0.0,0, 20.8,0, 12.5,0, 13.5,0,  8.1,26,  0.9,25,  1.9,26,  0.9,25, 1.4,26,  6.1,25, 55.0,26, 93.2,26,  1.9,26,  2.7,26, 0.5,26, 2.3,26, 1.4,26,1018.1,0,""
40913,2010-05-18,    0.0,0, 23.5,0, 10.7,0, 12.2,0, 11.6,26,  2.8,25,  3.4,26,  2.8,25, 3.1,26, 16.2,25, 42.1,26, 94.9,26,  2.9,26,  4.0,26, 1.3,26, 4.8,26, 3.1,26,1016.2,0,""
40913,2010-05-19,    0.0,0, 24.4,0, 11.2,0, 11.5,0, 13.5,26,  2.4,25,  3.5,26,  2.4,25, 3.0,26, 15.7,25, 37.6,26, 86.5,26,  3.1,26,  4.4,26, 0.7,26, 5.3,26, 3.0,26,1018.2,0,""
40913,2010-05-20,    0.0,0, 23.4,0, 12.4,0, 14.7,0,  9.6,26,  2.3,25,  2.3,26,  2.3,25, 1.6,26,  7.8,25, 51.1,26,100.0,26,  2.1,26,  3.0,26, 0.6,26, 2.6,26, 1.6,26,1020.8,0,""
40913,2010-05-21,    4.0,0, 19.7,0, 16.4,0, 17.1,0,  4.7,26,  2.3,25,  1.6,26,  2.3,25, 1.6,26,  5.3,25, 74.5,26, 91.7,26,  1.4,26,  1.9,26, 1.0,26, 2.1,26, 1.6,26,1019.3,0,""
40913,2010-05-22,   18.6,0, 23.7,0, 11.9,0, 14.4,0, 10.1,26,  2.5,25,  3.3,26,  2.5,25, 3.0,26, 15.6,25, 49.2,26,100.0,26,  2.6,26,  3.5,26, 1.8,26, 4.2,26, 3.0,26,1017.3,0,""
40913,2010-05-23,    0.0,0, 22.5,0, 11.5,0, 13.5,0,  9.5,26,  2.7,25,  2.6,26,  2.7,25, 2.0,26, 10.7,25, 49.6,26, 99.6,26,  2.3,26,  3.1,26, 0.6,26, 3.3,26, 1.9,26,1018.9,0,""
40913,2010-05-24,    0.0,0, 23.4,0, 16.0,0, 15.6,0, 10.1,26,  2.0,25,  2.4,26,  2.0,25, 1.9,26,  9.2,25, 54.2,26, 85.9,26,  2.3,26,  3.2,26, 0.5,26, 3.3,26, 1.9,26,1019.5,0,""
40913,2010-05-25,    3.6,0, 21.5,0, 16.4,0, 17.6,0,  6.1,26,  1.1,25,  1.6,26,  1.1,25, 1.3,26,  4.1,25, 68.7,26, 94.4,26,  1.5,26,  2.0,26, 0.7,26, 1.9,26, 1.3,26,1013.3,0,""
40913,2010-05-26,    0.0,0, 23.1,0, 13.7,0, 16.2,0,  8.3,26,  4.0,25,  3.1,26,  4.0,25, 2.9,26, 14.8,25, 57.3,26,100.0,26,  2.3,26,  3.0,26, 2.1,26, 3.7,26, 2.9,26,1007.0,0,""
40913,2010-05-27,    0.0,0, 23.9,0, 14.5,0, 12.5,0, 13.2,26,  3.3,25,  3.0,26,  3.3,25, 2.3,26, 12.2,25, 42.2,26, 75.8,26,  2.8,26,  4.1,26, 0.3,26, 4.3,26, 2.3,26,1012.5,0,""
40913,2010-05-28,    0.0,0, 22.3,0, 13.7,0, 15.4,0,  8.2,26,  1.4,25,  1.9,26,  1.4,25, 1.6,26,  5.5,25, 57.2,26, 98.3,26,  1.8,26,  2.5,26, 0.6,26, 2.6,26, 1.6,26,1019.4,0,""
40913,2010-05-29,    6.4,0, 21.0,0, 17.1,0, 20.6,0,  2.8,26,  1.5,25,  1.9,26,  1.5,25, 2.1,26,  7.8,25, 82.9,26,100.0,26,  1.3,26,  1.4,26, 2.1,26, 2.1,26, 2.1,26,1013.2,0,""
40913,2010-05-30,    2.8,0, 19.8,0, 11.6,0, 11.1,0,  9.2,26,  4.2,25,  3.1,26,  4.2,25, 2.6,26, 15.0,25, 48.1,26, 81.3,26,  2.4,26,  3.4,26, 0.9,26, 4.4,26, 2.6,26,1011.2,0,""
40913,2010-05-31,    0.0,0, 21.5,0, 13.3,0, 11.9,0, 10.7,26,  2.2,25,  3.1,26,  2.2,25, 2.5,26, 13.9,25, 46.4,26, 78.0,26,  2.6,26,  3.7,26, 0.5,26, 4.5,26, 2.5,26,1013.3,0,""
40913,2010-06-01,    0.0,0, 22.4,0, 11.8,0, 12.7,0, 10.3,26,  2.0,25,  2.3,26,  2.0,25, 1.8,26, 10.1,25, 46.9,26, 91.8,26,  2.3,26,  3.3,26, 0.5,26, 3.1,26, 1.8,26,1017.0,0,""
40913,2010-06-02,    0.4,0, 20.3,0, 15.8,0, 16.9,0,  5.3,26,  1.6,25,  1.3,26,  1.6,25, 1.4,26,  4.7,25, 71.0,26, 94.2,26,  1.4,26,  1.9,26, 0.8,26, 2.1,26, 1.4,26,1017.0,0,""
40913,2010-06-03,    0.0,0, 23.3,0, 16.1,0, 15.2,0, 10.4,26,  2.3,25,  2.6,26,  2.3,25, 2.4,26, 12.2,25, 53.2,26, 83.1,26,  2.5,26,  3.5,26, 0.6,26, 4.1,26, 2.4,26,1016.8,0,""
40913,2010-06-04,    0.0,0, 21.9,0, 10.4,0, 12.8,0,  9.2,26,  2.2,25,  2.8,26,  2.2,25, 2.4,26, 13.6,25, 48.7,26,100.0,26,  2.3,26,  3.1,26, 1.1,26, 3.6,26, 2.4,26,1013.3,0,""
40913,2010-06-05,    0.0,0, 25.2,0, 15.6,0, 13.0,0, 14.7,26,  3.6,25,  3.0,26,  3.6,25, 2.9,26, 14.3,25, 40.6,26, 73.4,26,  3.0,26,  4.4,26, 0.4,26, 5.3,26, 2.8,26,1010.4,0,""
40913,2010-06-06,    0.0,0, 22.5,0, 13.3,0, 11.4,0, 12.3,26,  4.3,25,  3.1,26,  4.3,25, 2.8,26, 14.9,25, 41.8,26, 74.7,26,  2.8,26,  4.0,26, 0.4,26, 5.1,26, 2.8,26,1014.1,0,""
40913,2010-06-07,    0.0,0, 22.3,0, 10.3,0,  9.4,0, 13.0,26,  2.2,25,  2.5,26,  2.2,25, 1.9,26, 11.2,25, 34.9,26, 75.1,26,  2.7,26,  4.1,26, 0.2,26, 3.5,26, 1.9,26,1020.6,0,""
40913,2010-06-08,    0.0,0, 22.8,0, 11.5,0, 13.0,0, 10.3,26,  1.8,25,  2.5,26,  1.8,25, 2.1,26, 11.7,25, 46.9,26, 95.9,26,  2.3,26,  3.3,26, 0.5,26, 3.6,26, 2.1,26,1022.4,0,""
40913,2010-06-09,    0.0,0, 23.9,0, 12.5,0, 14.0,0, 10.9,26,  3.2,25,  2.5,26,  3.2,25, 2.0,26, 11.0,25, 47.2,26, 96.7,26,  2.4,26,  3.4,26, 0.5,26, 3.5,26, 2.0,26,1018.6,0,""
40913,2010-06-10,    0.0,0, 19.4,0,  9.5,0,  7.5,0, 11.8,26,  2.9,25,  2.4,26,  2.9,25, 1.6,26, 10.5,25, 33.3,26, 63.2,26,  2.6,26,  4.0,26, 0.1,26, 3.1,26, 1.6,26,1019.4,0,""
40913,2010-06-11,    0.0,0, 21.3,0, 11.5,0,  9.0,0, 12.8,26,  1.9,25,  2.4,26,  1.9,25, 1.7,26, 10.3,25, 35.5,26, 66.4,26,  2.7,26,  4.1,26, 0.1,26, 3.3,26, 1.7,26,1021.7,0,""
40913,2010-06-12,    0.0,0, 19.7,0,  9.0,0,  7.4,0, 12.0,26,  2.7,25,  3.1,26,  2.7,25, 2.5,26, 15.3,25, 32.3,26, 64.5,26,  2.8,26,  4.1,26, 0.3,26, 4.8,26, 2.5,26,1020.0,0,""
40913,2010-06-13,    0.0,0, 21.6,0,  8.7,0,  9.1,0, 12.0,26,  2.1,25,  2.3,26,  2.1,25, 1.6,26, 10.1,25, 35.3,26, 80.9,26,  2.6,26,  3.8,26, 0.2,26, 3.0,26, 1.6,26,1025.5,0,""
40913,2010-06-14,    0.0,0, 21.9,0, 12.3,0, 13.5,0,  9.2,26,  1.9,25,  2.3,26,  1.9,25, 1.8,26, 10.1,25, 51.4,26, 94.4,26,  2.1,26,  3.0,26, 0.5,26, 3.0,26, 1.8,26,1029.4,0,""
40913,2010-06-15,    0.0,0, 22.1,0, 12.9,0, 13.8,0,  9.3,26,  2.9,25,  2.6,26,  2.9,25, 2.2,26, 12.4,25, 51.9,26, 92.8,26,  2.2,26,  3.1,26, 0.8,26, 3.6,26, 2.2,26,1029.1,0,""
40913,2010-06-16,    0.0,0, 21.3,0, 13.2,0, 12.9,0,  9.4,26,  2.2,25,  2.7,26,  2.2,25, 2.4,26, 13.2,25, 50.9,26, 85.1,26,  2.3,26,  3.3,26, 0.7,26, 4.0,26, 2.3,26,1027.2,0,""
40913,2010-06-17,    0.0,0, 22.4,0, 10.8,0, 12.5,0, 10.2,26,  1.5,25,  2.2,26,  1.5,25, 1.7,26,  9.6,25, 46.2,26, 96.6,26,  2.2,26,  3.2,26, 0.5,26, 2.8,26, 1.7,26,1023.1,0,""
40913,2010-06-18,    0.0,0, 20.4,0, 14.8,0, 15.6,0,  6.4,26,  1.4,25,  1.4,26,  1.4,25, 1.5,26,  5.1,25, 65.1,26, 92.7,26,  1.5,26,  2.1,26, 0.7,26, 2.4,26, 1.5,26,1018.9,0,""
40913,2010-06-19,    0.0,0, 22.3,0, 15.6,0, 12.4,0, 11.9,26,  2.8,25,  2.5,26,  2.8,25, 2.1,26, 11.5,25, 46.1,26, 70.0,26,  2.6,26,  3.8,26, 0.3,26, 3.9,26, 2.1,26,1019.7,0,""
40913,2010-06-20,    0.0,0, 23.0,0,  9.4,0,  9.6,0, 13.2,26,  1.9,25,  3.1,26,  1.9,25, 2.6,26, 14.8,25, 34.2,26, 81.5,26,  2.8,26,  4.2,26, 0.4,26, 4.8,26, 2.6,26,1025.3,0,""
40913,2010-06-21,    0.0,0, 22.1,0,  9.8,0, 11.4,0, 10.6,26,  2.6,25,  3.0,26,  2.6,25, 2.5,26, 14.4,25, 42.9,26, 94.2,26,  2.5,26,  3.5,26, 0.8,26, 4.2,26, 2.5,26,1029.5,0,""
40913,2010-06-22,    0.0,0, 21.8,0, 12.0,0, 14.0,0,  8.4,26,  2.5,25,  2.5,26,  2.5,25, 2.0,26, 11.7,25, 53.6,26, 99.9,26,  2.1,26,  2.9,26, 0.9,26, 3.2,26, 2.0,26,1031.6,0,""
40913,2010-06-23,    0.6,0, 22.3,0, 13.1,0, 15.0,0,  8.4,26,  1.6,25,  1.7,26,  1.6,25, 1.3,26,  6.5,25, 55.7,26, 99.6,26,  1.8,26,  2.6,26, 0.5,26, 2.1,26, 1.3,26,1030.5,0,""
40913,2010-06-24,    4.4,0, 22.1,0, 12.5,0, 14.1,0,  8.8,26,  2.2,25,  2.6,26,  2.2,25, 2.2,26, 12.4,25, 53.0,26, 97.3,26,  2.2,26,  3.0,26, 1.0,26, 3.4,26, 2.2,26,1028.8,0,""
40913,2010-06-25,    0.0,0, 21.7,0,  9.9,0, 12.5,0,  9.1,26,  2.3,25,  2.8,26,  2.3,25, 2.3,26, 13.5,25, 48.2,26,100.0,26,  2.2,26,  3.1,26, 1.1,26, 3.6,26, 2.3,26,1027.1,0,""
40913,2010-06-26,    0.0,0, 21.3,0, 12.5,0, 15.0,0,  7.1,26,  1.2,25,  2.4,26,  1.2,25, 2.0,26, 11.4,25, 59.2,26,100.0,26,  1.9,26,  2.5,26, 1.2,26, 2.8,26, 2.0,26,1023.5,0,""
40913,2010-06-27,    0.0,0, 21.1,0, 13.5,0, 15.7,0,  6.5,26,  2.4,25,  1.6,26,  2.4,25, 1.6,26,  6.0,25, 62.8,26,100.0,26,  1.5,26,  2.1,26, 0.9,26, 2.4,26, 1.6,26,1018.4,0,""
40913,2010-06-28,    0.0,0, 20.3,0,  7.3,0,  7.4,0, 12.0,26,  1.9,25,  3.0,26,  1.9,25, 2.3,26, 14.4,25, 31.1,26, 72.4,26,  2.7,26,  4.1,26, 0.3,26, 4.3,26, 2.3,26,1019.8,0,""
40913,2010-06-29,    0.0,0, 16.0,0,  8.2,0,  7.1,0,  8.9,26,  1.0,25,  1.9,26,  1.0,25, 1.1,26,  7.5,25, 39.1,26, 65.3,26,  2.2,26,  3.3,26, 0.2,26, 2.1,26, 1.1,26,1020.7,0,""
40913,2010-06-30,    0.8,0, 18.8,0,  7.5,0, 12.0,0,  6.1,26,  1.0,25,  1.8,26,  1.0,25, 1.2,26,  7.3,25, 55.3,26,100.0,26,  1.5,26,  2.1,26, 0.7,26, 1.7,26, 1.2,26,1021.2,0,""
40913,2010-07-01,    2.2,0, 19.3,0, 11.2,0,  8.2,0, 11.5,26,  1.4,25,  1.8,26,  1.4,25, 1.2,26,  7.4,25, 36.6,26, 61.7,26,  2.5,26,  3.8,26, 0.1,26, 2.4,26, 1.2,26,1023.9,0,""
40913,2010-07-02,    0.2,0, 15.9,0, 11.9,0, 11.2,0,  5.7,26,  0.8,25,  1.1,26,  0.8,25, 0.9,26,  3.6,25, 62.0,26, 80.4,26,  1.5,26,  2.2,26, 0.4,26, 1.4,26, 0.9,26,1026.2,0,""
40913,2010-07-03,    8.6,0, 18.9,0, 12.4,0, 10.3,0,  9.4,26,  3.9,25,  2.8,26,  3.9,25, 2.4,26, 13.9,25, 47.2,26, 71.6,26,  2.4,26,  3.4,26, 0.4,26, 4.3,26, 2.4,26,1025.2,0,""
40913,2010-07-04,    0.0,0, 21.3,0,  6.7,0,  8.5,0, 11.7,26,  1.9,25,  3.0,26,  1.9,25, 2.4,26, 14.8,25, 33.6,26, 86.7,26,  2.7,26,  3.9,26, 0.4,26, 4.5,26, 2.4,26,1027.6,0,""
40913,2010-07-05,    0.0,0, 22.6,0, 11.9,0, 11.8,0, 11.5,26,  2.5,25,  2.9,26,  2.5,25, 2.5,26, 13.9,25, 43.0,26, 84.7,26,  2.6,26,  3.7,26, 0.5,26, 4.5,26, 2.5,26,1025.0,0,""
40913,2010-07-06,    0.0,0, 22.5,0, 13.3,0, 13.7,0, 10.0,26,  2.5,25,  1.6,26,  2.5,25, 1.3,26,  6.3,25, 50.3,26, 89.8,26,  2.1,26,  3.0,26, 0.4,26, 2.2,26, 1.3,26,1020.2,0,""
40913,2010-07-07,    0.0,0, 16.9,0, 13.5,0,  9.0,0,  9.2,26,  1.6,25,  1.2,26,  1.6,25, 0.8,26,  3.7,25, 46.8,26, 58.2,26,  2.2,26,  3.3,26, 0.0,26, 1.6,26, 0.8,26,1020.8,0,""
40913,2010-07-08,    0.4,0, 21.2,0, 12.6,0, 13.0,0,  9.0,26,  2.4,25,  2.0,26,  2.4,25, 1.6,26,  8.8,25, 51.7,26, 89.2,26,  2.1,26,  3.0,26, 0.5,26, 2.7,26, 1.6,26,1020.9,0,""
40913,2010-07-09,    0.0,0, 22.2,0, 13.2,0, 12.6,0, 10.7,26,  2.5,25,  2.6,26,  2.5,25, 2.2,26, 12.3,25, 47.1,26, 83.1,26,  2.5,26,  3.5,26, 0.5,26, 3.9,26, 2.2,26,1022.9,0,""
40913,2010-07-10,    0.0,0, 22.5,0, 12.8,0, 13.1,0, 10.4,26,  2.2,25,  2.6,26,  2.2,25, 2.2,26, 12.4,25, 48.1,26, 88.7,26,  2.4,26,  3.4,26, 0.5,26, 3.9,26, 2.2,26,1027.3,0,""
40913,2010-07-11,    0.0,0, 21.3,0, 11.6,0, 13.1,0,  8.7,26,  1.5,25,  1.8,26,  1.5,25, 1.4,26,  7.4,25, 51.7,26, 96.0,26,  2.0,26,  2.8,26, 0.5,26, 2.3,26, 1.4,26,1026.6,0,""
40913,2010-07-12,    0.0,0, 23.6,0, 11.6,0, 14.6,0,  9.7,26,  1.7,25,  3.0,26,  1.7,25, 2.8,26, 14.7,25, 50.1,26,100.0,26,  2.4,26,  3.3,26, 1.7,26, 3.8,26, 2.8,26,1024.2,0,""
40913,2010-07-13,    0.0,0, 23.9,0, 11.6,0, 14.9,0,  9.7,26,  1.9,25,  2.9,26,  1.9,25, 2.6,26, 14.1,25, 50.3,26,100.0,26,  2.4,26,  3.2,26, 1.6,26, 3.7,26, 2.6,26,1023.0,0,""
40913,2010-07-14,    0.0,0, 22.8,0, 12.6,0, 15.6,0,  8.1,26,  3.2,25,  2.8,26,  3.2,25, 2.6,26, 13.8,25, 56.2,26,100.0,26,  2.2,26,  2.9,26, 1.8,26, 3.3,26, 2.6,26,1017.8,0,""
40913,2010-07-15,    0.0,0, 21.5,0,  8.7,0,  7.8,0, 13.2,26,  4.0,25,  3.3,26,  4.0,25, 2.8,26, 16.2,25, 30.4,26, 69.4,26,  3.0,26,  4.5,26, 0.3,26, 5.3,26, 2.8,26,1019.3,0,""
40913,2010-07-16,    0.0,0, 21.4,0,  8.9,0,  8.7,0, 12.3,26,  2.0,25,  3.1,26,  2.0,25, 2.6,26, 15.2,25, 34.1,26, 76.3,26,  2.8,26,  4.2,26, 0.4,26, 4.8,26, 2.6,26,1023.9,0,""
